IAO, [1s,2s frozen] SCF energy -75.418857661545 
IAO, [1s,2s frozen] FCI energy -75.429295360549 
FULL, [1s,2s frozen] SCF energy -75.419540965295 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.544774110222 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.526427319854 
VQE(Ry) energy (I) -75.429295052271 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523258820207 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523172473642 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523285512707 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523107098259 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523233192432 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523166946025 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523156469858 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523260341869 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523157582572 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523130657498 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523095110259 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523188766492 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523154465689 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523181941185 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523138227908 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523178137614 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523123380657 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523164871570 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523216649600 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523127248301 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523225272404 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523121422391 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523160614551 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523117675319 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523081934760 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523108648261 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523121726568 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523222499374 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523147864904 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523184895305 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523218051407 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523253982469 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523125281930 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523175007727 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523151071890 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523150381134 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523046620169 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523133844432 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523195359498 
