IAO, [1s,2s frozen] SCF energy -75.418857661545 
IAO, [1s,2s frozen] FCI energy -75.429295360549 
FULL, [1s,2s frozen] SCF energy -75.419540965295 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.544774110222 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.526427319854 
VQE(Ry) energy (I) -75.429295052271 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513408200564 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513760498791 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513490611618 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.512833558995 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513184443569 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513256892357 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513238967773 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513122664486 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513471834261 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513200071193 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513073066751 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513136128025 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513634555047 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513248607681 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513172246882 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513122595020 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513332836106 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513326015670 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513082493667 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513182329711 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513096317436 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513162128991 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513195953803 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513630589357 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513370643650 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513196721556 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.512572583941 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513190484982 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513149809458 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513133653684 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513119982732 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513348822892 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513109209080 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513257838330 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513325358580 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513251800384 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513299312261 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513156603023 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.513518000484 
