IAO, [1s,2s frozen] SCF energy -75.381278919377 
IAO, [1s,2s frozen] FCI energy -75.385847082496 
FULL, [1s,2s frozen] SCF energy -75.381278919383 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.554474937719 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.537092414871 
VQE(Ry) energy (I) -75.385847047073 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525347316758 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525017705211 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.523996985795 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525326245384 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525863492301 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525309256095 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525156355467 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525763532450 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525137243387 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524814255462 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525761040833 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525667744292 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524640626930 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525244440174 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524807671948 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525811966626 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525188402529 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524491360294 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525043557277 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525782205526 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525100946570 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524215745752 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524633328982 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525007814704 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525043050001 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525515387067 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525295541366 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524389751796 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525596599758 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525095873425 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524741441762 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525572385709 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524712741144 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524636564921 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524979245588 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524900913899 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525429828730 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525756494386 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525234778915 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524600298234 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524635670244 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525443740659 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525752469905 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525334223669 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524965738630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524954310330 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524463511808 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524765582668 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524940634070 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524746657044 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.526007474481 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524358358240 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525148587115 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524081284076 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524985282800 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525400490054 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525021524786 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524692196756 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525326545261 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524425933415 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525712033644 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524796782978 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525053429354 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524198718593 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525636117671 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524602541348 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525226222050 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524498672286 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524918230760 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524955247021 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524478445138 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525018534207 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524695460053 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524799101919 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525030612970 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524625744686 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525231212470 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525455961456 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524806870607 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525607969930 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525799224409 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524979785309 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525287978682 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525584101565 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525405620560 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524998730066 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.526240835534 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524839494292 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525558626558 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524828503478 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524991572371 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524829622895 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525609037938 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524677692490 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525370802104 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525122891189 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524893868122 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.525619982486 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524609841456 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.524831318426 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy ---- FINAL AVERAGE ---- -75.525075077925 +/- 0.000452644979 
