IAO, [1s,2s frozen] SCF energy -75.418323604237 
IAO, [1s,2s frozen] FCI energy -75.424586022122 
FULL, [1s,2s frozen] SCF energy -75.419013516018 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.541326304273 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.524824057196 
VQE(Ry) energy (I) -75.424580529266 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520637486840 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520701971015 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520769489360 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520606957503 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520999888060 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520651037700 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520737339129 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520599938191 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520713911827 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520459595651 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520760086376 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520789628050 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520649709312 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520745906784 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520928189151 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520889564798 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520815497472 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520774567593 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520799627054 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520762587991 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520992855030 
