IAO, [1s,2s frozen] SCF energy -75.418323604237 
IAO, [1s,2s frozen] FCI energy -75.424586022122 
FULL, [1s,2s frozen] SCF energy -75.419013516019 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.541326304273 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.524824057196 
VQE(Ry) energy (I) -75.424580529266 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515611975635 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515854334861 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515965213683 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516093905198 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516051542300 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516346745779 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515732046173 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516156514233 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516001658988 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515896959219 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516208300015 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515819183980 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515681874449 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515897207014 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515660341986 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516023839790 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516200970003 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516104611533 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516212235182 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.515965969231 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.516290296593 
