IAO, [1s,2s frozen] SCF energy -75.381365401466 
IAO, [1s,2s frozen] FCI energy -75.403896323038 
FULL, [1s,2s frozen] SCF energy -75.382241315002 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.514849894318 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.495409211111 
VQE(Ry) energy (I) -75.403887979342 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489518838963 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489452430979 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489508609036 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489443267059 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489459557001 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489503828760 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489524817532 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489461168953 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489463013438 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489424701995 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489490066799 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489408793832 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489557731850 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489502294700 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489465571921 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489433906795 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489437093930 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489588522048 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489499822986 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489506220877 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489506542860 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489553571599 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489498366043 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489438511101 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489508942190 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489432920791 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489475758912 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489458872443 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489467968129 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489541354956 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489486436647 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489448254843 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489565741451 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489503113605 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489220094048 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489619037857 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489492856607 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489488965493 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489537389785 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489491392665 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489488098922 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489476745979 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489543301580 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489499068356 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489425760504 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489444883857 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489437905032 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489498074287 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489561829837 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489479337882 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489530344586 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489506459908 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489612105471 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489438791093 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489434316791 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489481738128 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489469025630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489489557862 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489520346240 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489433876647 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489507085102 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489469861495 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489528002133 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489499344308 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489490574035 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489530204643 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489467024675 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489467634645 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489488140908 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489320126867 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489439859769 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489521088130 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489517318455 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489510752568 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489521000856 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489521508209 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489400979007 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489485035829 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489488850661 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489553374695 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489491712426 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489344806858 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489522965504 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489513759200 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489488143767 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489579889146 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489515379293 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489492375202 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489526178963 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489514639310 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489492782006 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489451391418 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489453863506 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489435713583 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489471357337 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489544427136 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489516371371 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489488929373 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.489529978549 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.487357093747 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy ---- FINAL AVERAGE ---- -75.489466174448 +/- 0.000218843342 
