IAO, [1s,2s frozen] SCF energy -75.409656204013 
IAO, [1s,2s frozen] FCI energy -75.423072402089 
FULL, [1s,2s frozen] SCF energy -75.409656204027 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.591989629100 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.564603335520 
VQE(Ry) energy (I) -75.422678774158 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553337129739 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553261685516 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553558965647 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553462347603 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553403195623 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553664660892 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553522953507 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553243040141 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553334822482 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553597789875 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553406904878 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553467439445 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553467657774 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553551566433 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553624654058 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553538565112 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553712316312 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553474368256 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553586295903 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553510352930 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553587501607 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553301910447 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553523769675 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553355546872 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553541154517 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553564185301 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553274096012 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553416223478 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553217373322 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553316787691 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553546316694 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553495911267 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553505099230 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553584312944 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553559787492 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553324098429 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553433504891 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553333052845 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553138980331 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553315836990 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553334857559 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553625166257 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553415912730 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553533399274 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553411301729 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553668338311 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553442038237 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553592235082 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553499711939 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553293180110 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553278762933 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553333055924 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553545029330 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553615000848 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553490726291 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553609229828 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553364835153 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553433848683 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553519216826 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553807836437 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553516195744 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553622524074 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553489616033 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553648795221 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553615291898 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553606023638 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553426698505 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553577373800 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553516431853 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553307560956 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553404991622 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553307421178 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553456549656 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553557897380 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553633291847 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553504804274 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553400786770 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553509143182 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553475053000 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553629270441 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553352421706 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553386418957 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553586347334 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553416858979 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553646011253 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553696325100 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553242077150 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553674196621 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553607649063 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553285515530 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553524423891 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553200592524 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553305527348 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553598141963 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553764503376 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553286063069 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553419802595 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553405308105 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553479777465 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.553406015086 
