IAO, [1s,2s frozen] SCF energy -75.399337119201 
IAO, [1s,2s frozen] FCI energy -75.415177442208 
FULL, [1s,2s frozen] SCF energy -75.399944651349 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.521610536862 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.502540883653 
VQE(Ry) energy (I) -75.415164923434 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491906040178 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492164717881 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492378963203 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491836178833 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491926806675 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492281743715 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492064230122 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492149599621 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492296499750 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491576669058 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492055325520 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491980275898 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491972745607 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492067000711 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492114093101 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491612978122 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492078441223 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492097989582 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491788577171 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491948566368 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492091362255 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491971541332 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491916385458 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492060746505 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492069297635 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491936937061 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492218582198 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491848706639 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492457697100 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492050473764 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491868199205 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492227648924 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492024960289 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492373704117 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491900393941 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492030462827 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492140880508 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492016139522 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492036611783 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491980085969 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491940038986 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491868884148 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491989261794 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491803862097 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491686141419 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492078351436 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492001679238 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492254947363 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491871681060 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491695967778 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492493572538 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492294652745 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.491880629038 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492148552883 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492284942500 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492185221146 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.492222401407 
