IAO, [1s,2s frozen] SCF energy -75.373179124435 
IAO, [1s,2s frozen] FCI energy -75.401332900666 
FULL, [1s,2s frozen] SCF energy -75.373179124469 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.562441321536 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.531426294568 
VQE(Ry) energy (I) -75.401332763592 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520573479336 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520569741359 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519907832448 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520437673221 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519741775774 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520351613461 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520796262462 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519965592902 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520710332566 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520579448468 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520742192113 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520801570164 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520356164441 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520088243397 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520631669966 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520674125403 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520233889541 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519869113155 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519734850027 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520409226624 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520635777921 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519964047261 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520128286035 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520612833811 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520319672710 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520310288381 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520783712350 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520616246934 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520441447650 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520499664837 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520580521643 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520705383199 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520161795647 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520572629317 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520257718765 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520251567083 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520400548070 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520305241625 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520788514370 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520228623926 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519898427667 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520334685856 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520361801464 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520632483281 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520216991430 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520407119925 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520330401459 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520619695114 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520250002132 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.520336500762 
