IAO, [1s,2s frozen] SCF energy -75.418323604237 
IAO, [1s,2s frozen] FCI energy -75.424586022122 
FULL, [1s,2s frozen] SCF energy -75.419013516018 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.541326304273 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.524824057196 
VQE(Ry) energy (I) -75.424580529266 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519562941602 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519649760101 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519441738957 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519480920723 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519407977797 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519581595600 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519559762203 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519606070544 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519573093973 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519799666263 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519890255009 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519541769945 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519919954079 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519879933182 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519822834526 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519730579306 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519639027634 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519701980280 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519648812760 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519527949478 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519779876198 
