IAO, [1s,2s frozen] SCF energy -75.415336940065 
IAO, [1s,2s frozen] FCI energy -75.423459681447 
FULL, [1s,2s frozen] SCF energy -75.415336940066 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.602493653272 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.579462436737 
VQE(Ry) energy (I) -75.423459214214 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562451095717 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562548565585 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562261409037 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562024035673 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562431248654 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561911880860 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562276672838 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.563066655916 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562215954420 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562293709033 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562226552225 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561801999866 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561535118219 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562504847731 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562155929559 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562317996985 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562199799660 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562061796709 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561968134052 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561740940902 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561882671511 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562316517866 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562368722883 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562752628395 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562090441907 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562198600242 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562057931476 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561999193154 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562199333186 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561812854178 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562323244124 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562168287431 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562088690898 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562311093279 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562224448537 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561967987467 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562498176709 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562361251015 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562499343757 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562625432363 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562202977024 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561907588856 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562043072187 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561828315873 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561948440054 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562455764130 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562001739444 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562371705186 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561968575288 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562490009157 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562461933007 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562074797584 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561673739387 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562391602804 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562272055057 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562579454160 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561988018200 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562201796506 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561453521973 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561672798096 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562088911657 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562222227910 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562139407864 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562179418720 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.561852251034 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562336988522 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562193789547 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.562525430133 
