IAO, [1s,2s frozen] SCF energy -75.377596357641 
IAO, [1s,2s frozen] FCI energy -75.405747260800 
FULL, [1s,2s frozen] SCF energy -75.377596357659 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.575487456499 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.544297531208 
VQE(Ry) energy (I) -75.405697509210 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527551489820 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527249348780 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527421934477 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527278041228 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527509410897 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527458480079 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527441610778 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527332296661 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527605147276 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527554225969 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527443747700 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527500260217 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527273072464 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527288970856 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527091581990 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527368191846 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527496405066 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527266323070 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527369459557 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527323107163 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527294489012 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527216705937 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527202707418 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527664989866 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527281291078 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527171964237 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527218785610 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527316663490 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527038215639 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527633032281 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527425364034 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527307254360 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527293688633 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527239793898 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527208876738 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527433749499 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527399187374 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527314514429 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527194895443 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527559832700 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527397446479 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527158738577 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527469940677 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527386100461 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527329921325 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527315877058 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527503097978 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527302117444 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527349405599 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527230557390 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527473406572 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527227349520 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527198532680 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527168867127 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527354089493 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527223158642 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527294068415 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527403320113 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527333998045 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527264561476 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527034339092 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527131274265 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527595552167 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527439583254 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527249371996 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527356841682 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527323984911 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527222573730 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527477712755 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527363105533 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527361684114 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527572573032 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527501852131 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527106073215 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527085168334 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527112586036 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527484218630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527429101037 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527122891474 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527580554134 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527221968967 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527321300025 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527407265763 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527364878041 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527153990819 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527198567291 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527487579372 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527147700123 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527726729435 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527034948348 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527441349127 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.527081692627 
