IAO, [1s,2s frozen] SCF energy -75.381857156279 
IAO, [1s,2s frozen] FCI energy -75.385324352805 
FULL, [1s,2s frozen] SCF energy -75.382516628013 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.494818918698 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.480808349887 
VQE(Ry) energy (I) -75.385321660470 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477473606549 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477513695340 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477444685338 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477441739212 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477519814495 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477530292538 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477437989152 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477576894172 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477474670059 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477524168430 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477450494115 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477545445230 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477472823205 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477558482776 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477489906928 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477522657751 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477508685009 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477487980282 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477460567740 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477551249907 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477475701837 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477483934533 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477520719081 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477462694262 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477512700603 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477502177950 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477439338289 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477507918486 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477510226458 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477532953883 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477493638941 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477508220159 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477512272688 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477472200204 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477486850082 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477484663012 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477425715254 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477472474136 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477472482548 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477433979064 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477441553617 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477537845919 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477526999354 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477486325562 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477561881433 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477511379033 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477535988662 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477490509901 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477471273998 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477475952150 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477480384581 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477518272774 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477487904687 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477507395446 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477454181246 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477477759924 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477493070101 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477512171682 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477498738116 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477474009549 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477452791662 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477448629202 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477459079659 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477498316967 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477521166464 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477505507279 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477483477185 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477491513859 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477501078304 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477509023754 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477466448682 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477519886258 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477474903068 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477473767227 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477449992261 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477518932845 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477511547563 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477516823500 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477429580533 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477477641926 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477514264460 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477488997614 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477507073980 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477512717354 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477530170097 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477497694981 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477474971818 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477462076695 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477520150160 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477428252804 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477553791810 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477568374398 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477535377279 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477503005528 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477532965192 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477537867641 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477481411069 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477488402102 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477466020951 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.477505416553 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy ---- FINAL AVERAGE ---- -75.477494594181 +/- 0.000033016455 
