IAO, [1s,2s frozen] SCF energy -75.377015116951 
IAO, [1s,2s frozen] FCI energy -75.399703756136 
FULL, [1s,2s frozen] SCF energy -75.377680227179 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.503495326859 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.484181274922 
VQE(Ry) energy (I) -75.399666687910 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478619987700 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478568693348 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478635495759 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478647707833 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478592821793 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478662208034 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478624277739 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478702201224 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478611208693 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478632613083 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478622212572 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478729914150 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478608104645 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478718834214 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478623677605 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478591073203 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478621863333 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478638064996 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478611537602 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478682924382 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478637334416 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478631482654 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478701261405 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478677068929 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478695884081 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478620891619 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478724526375 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478669059799 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478740431113 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478608277491 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478690566889 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478608110399 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478657953025 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478630999574 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478685602137 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478592878351 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478609299506 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478648585265 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478610120365 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478642447982 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478657407720 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478640598295 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478660214055 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478770673901 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478612369056 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478694326500 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478619429415 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478630117180 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478433952573 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478695533538 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478659275609 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478663711876 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478611660544 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478666257830 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478670955357 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478697285865 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478652887060 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478646144380 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478665484050 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478659979753 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478663108137 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478641098023 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478707141418 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478621012190 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478773416709 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478680234305 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478587759347 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478643667872 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478610806555 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478690731710 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478661264169 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478656880203 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478684626933 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478682344835 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478647236591 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478667815622 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478628154245 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478732861415 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478666994762 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478707741662 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478660959868 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.478594643914 
