IAO, [1s,2s frozen] SCF energy -75.415336940065 
IAO, [1s,2s frozen] FCI energy -75.423459681447 
FULL, [1s,2s frozen] SCF energy -75.415336940066 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.602493653272 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.579462436737 
VQE(Ry) energy (I) -75.423459214214 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559920727992 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559011544674 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558677179186 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557916635715 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559347516169 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558073882931 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558561331383 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559121817584 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.560067973564 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558397549177 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559141990909 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559010038030 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557783620200 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559170110778 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558728762891 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.560394078155 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558674924981 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559181643452 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559862283140 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558672622440 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558244335061 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558392377750 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559187937659 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559336772757 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559283303020 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559659815521 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558567185179 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559130316436 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559196495512 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559105052263 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558371394259 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558888974312 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559280538295 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559552519624 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559326232610 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558805711144 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.560089927307 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559562637337 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558943748807 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558360958432 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559423356535 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559439343855 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558819682830 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557805657579 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557871290727 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557578339388 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559684263233 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559185333315 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.560068741451 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559076141387 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558961200661 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558816838641 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559696147914 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557870561259 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559128595796 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558568322171 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558968855143 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558819123298 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558687031986 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558258451942 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558134087963 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558709148077 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559020717352 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559601025630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559665044318 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.560138132064 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558910338338 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559211576211 
