IAO, [1s,2s frozen] SCF energy -75.399337119201 
IAO, [1s,2s frozen] FCI energy -75.415177442208 
FULL, [1s,2s frozen] SCF energy -75.399944651349 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.521610536862 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.502540883653 
VQE(Ry) energy (I) -75.415164923434 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495514755896 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495564900664 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495482638695 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495524306902 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495515766093 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495532556875 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495460410452 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495488662126 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495501180455 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495496396762 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495465140042 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495556306928 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495397381464 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495459058923 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495503884067 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495403115710 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495498542696 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495446088602 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495473699260 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495462152243 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495526208523 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495497330519 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495463790613 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495452862849 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495521166886 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495409798234 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495516399839 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495549694205 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495467630325 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495464817636 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495495969667 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495491191626 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495474511491 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495461966922 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495510370040 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495459839408 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495443309223 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495474946307 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495461360149 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495595301557 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495471420977 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495457873618 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495514305629 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495508240164 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495502002821 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495535351828 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495430623980 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495433021198 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495523691796 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495441871482 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495442563818 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495509130420 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495445602685 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495560249942 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495490761183 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495432745233 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495464659171 
