IAO, [1s,2s frozen] SCF energy -75.410356821071 
IAO, [1s,2s frozen] FCI energy -75.418493404527 
FULL, [1s,2s frozen] SCF energy -75.410356821072 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.588192321913 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.565307850836 
VQE(Ry) energy (I) -75.418484310897 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556942988891 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556748934634 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557125970347 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557565178915 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556779755128 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557370695407 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556857052675 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557645885445 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558046038748 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557094845992 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556745111959 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557494054193 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556115625795 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557766066033 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557038237151 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557132016211 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557849837457 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556757779279 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557432170453 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557481342296 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556401439355 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557284879344 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556853974283 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557270168680 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556545048495 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556754971780 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556376184994 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557707020866 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557356566159 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557481694581 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558580861611 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557418892230 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556824520876 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558576674108 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556576802458 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556816984895 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557678649328 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557573884870 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557477556668 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557561065635 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557930404656 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556630369460 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557239086634 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556489028738 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557397855462 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558199931479 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556872937831 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556245616243 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557917301250 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557897234514 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556934511539 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557671652942 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557594214578 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557916653853 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556760815404 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556910045737 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557982904987 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557034653272 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557436747240 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556921628022 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557191052132 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556979374248 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557359207989 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558483387153 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558053673126 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557065294347 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.558471312153 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557363932626 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556461896541 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.557224001176 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556437127724 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556693584364 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.556484230473 
