IAO, [1s,2s frozen] SCF energy -75.418857661545 
IAO, [1s,2s frozen] FCI energy -75.429295360549 
FULL, [1s,2s frozen] SCF energy -75.419540965295 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.544774110222 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.526427319854 
VQE(Ry) energy (I) -75.429295052271 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519187689392 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519122533305 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519116976823 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519002262970 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519125578912 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519166923954 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519185074948 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.518994945934 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519165028147 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519124415336 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519019994055 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519003996477 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519043209618 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519140587692 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519190138862 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519000916308 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519236251205 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519058100116 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519045857736 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519042040151 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519140604604 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519182731045 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519115952582 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519153015158 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.518949230310 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519153492280 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519205599695 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519117825207 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.518978623836 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519070246930 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519161321616 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.518999843909 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.518985311310 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519058596953 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.518991391663 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519088043725 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519137199014 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519101854343 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.519052724502 
