IAO, [1s,2s frozen] SCF energy -75.409656204013 
IAO, [1s,2s frozen] FCI energy -75.423072402089 
FULL, [1s,2s frozen] SCF energy -75.409656204028 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.591989629100 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.564603335520 
VQE(Ry) energy (I) -75.422678774158 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559655474534 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559613947418 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559576861630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559593669735 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559621833258 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559705228577 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559558909648 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559712636739 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559614166560 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559686565472 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559628672032 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559716884945 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559689733176 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559693514057 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559719581391 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559639417023 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559620351089 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559742324670 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559689297165 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559632551248 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559650322381 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559603022117 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559570043057 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559700795804 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559651486241 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559607730146 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559666871117 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559722367553 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559725937334 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559591680463 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559569506829 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559645329844 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559635149630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559686678702 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559594818414 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559605631568 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559618760200 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559647767695 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559668075874 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559653259758 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559636396871 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559619812317 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559653237212 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559697455856 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559661924360 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559608696573 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559704005526 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559756501696 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559619463827 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559622877570 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559737680071 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559669702584 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559670068148 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559685777125 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559646209988 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559630204415 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559534481081 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559662010216 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559666156658 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559599586399 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559752341466 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559585432793 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559745479209 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559613103246 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559699289104 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559676053298 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559635892437 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559650572816 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559649457004 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559690638228 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559629047334 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559614102705 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559620779589 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559718051136 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559605753054 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559693136944 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559664399512 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559594722800 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559719747494 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559700973238 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559640640619 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559705252652 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559601755385 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559652840463 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559626350648 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559655825406 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559677103198 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559647099111 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559701384915 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559617842419 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559691178574 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559715257050 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559651720150 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559609208245 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559739356203 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559719131403 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559631468839 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559668596571 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559670772941 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.559630097035 
