IAO, [1s,2s frozen] SCF energy -75.399337119201 
IAO, [1s,2s frozen] FCI energy -75.415177442208 
FULL, [1s,2s frozen] SCF energy -75.399944651349 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.521610536862 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.502540883653 
VQE(Ry) energy (I) -75.415164923434 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495519568392 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495291124840 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495430170521 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495501535326 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495383035693 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495337969935 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495667714114 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495520876792 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495429979627 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495288093334 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495182712360 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495692924200 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495785327112 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495715066852 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495674476012 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495464546724 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495817007527 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495291151215 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495310540376 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495282260005 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495510465567 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495345273533 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495127884545 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495738378611 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495235839943 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495777006931 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495442701909 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495161466703 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495610253175 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495486434809 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495230817468 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495464032713 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495583212722 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495232260977 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495603526733 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495451433509 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495403085573 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495661631366 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495150877934 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495538094125 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495265819467 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495532027138 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495566735732 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495458453601 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495272795036 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495458198262 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495362794953 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495568679902 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495461420362 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495262846922 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495639150014 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495293977258 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495066229721 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495467155173 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495503249791 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495468271821 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.495749156798 
