IAO, [1s,2s frozen] SCF energy -75.399337119201 
IAO, [1s,2s frozen] FCI energy -75.415177442208 
FULL, [1s,2s frozen] SCF energy -75.399944651349 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.521610536862 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.502540883653 
VQE(Ry) energy (I) -75.415164923434 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498786288937 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498835088853 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498702569152 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498883997215 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498803422150 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498709051844 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498733051043 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498725894177 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498709793409 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498709398761 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498768273593 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498720725892 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498719182545 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498714542847 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498802460014 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498533373423 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498563873910 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498774168076 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498771976056 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498778066284 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498786988183 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498630719657 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498787769110 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498922754531 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498783092881 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498620516240 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498852431559 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498482167521 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498592429537 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498814281534 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498719591778 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498732899119 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498725927019 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498736345274 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498870853438 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498652639734 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498748751337 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498826599798 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498782752294 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498748450681 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498807503703 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498766512417 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498705401033 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498724014279 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498659377441 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498745330462 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498770202804 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498662136483 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498622308892 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498742060511 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498840919960 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498804532209 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498747054083 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498622475711 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498826572547 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498665526243 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.498740277574 
