IAO, [1s,2s frozen] SCF energy -75.381365401466 
IAO, [1s,2s frozen] FCI energy -75.403896323038 
FULL, [1s,2s frozen] SCF energy -75.382241315002 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.514849894318 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.495409211111 
VQE(Ry) energy (I) -75.403887979342 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485624457388 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485660800178 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485621231231 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485696278821 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485674702834 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485638924068 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485710167647 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485692153622 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485605746861 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485758271143 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485504628359 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485711062756 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485654473667 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485649551571 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485742640513 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485532901766 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485674575437 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485748372688 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485730054389 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485687967575 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485689793979 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485712824782 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485688960909 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485631000412 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485730582187 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485685580417 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485664547375 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485554256203 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485601481145 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485619194964 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485691424562 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485616690437 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485610888519 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485683996995 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485764918407 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485725946529 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485685776034 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485659374614 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485613899510 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485685708630 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485672959769 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485628174377 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485649794709 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485644619545 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485634043741 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485598366688 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485671784301 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485586497470 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485633130252 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485598681043 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485755866324 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485598142673 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485601024910 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485560444658 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485617594452 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485530864842 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485617408557 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485542105795 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485691721250 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485687614070 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485696606857 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485651806962 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485719994771 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485771162640 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485717535451 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485601988308 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485637188590 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485620012604 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485712689603 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485685504532 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485710695100 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485713213317 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485657366547 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485682843645 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485649651419 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485703797253 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485594356758 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485613585530 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485674467751 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485624403410 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485782155606 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485565440376 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485701925485 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485718069731 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485655873860 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485633793869 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485655333614 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485682173228 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485811858095 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485700140292 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485576217179 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485676457026 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485765791775 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485594641172 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485596223389 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485699876476 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485658992409 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485688201526 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485680588529 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.485716321470 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy ---- FINAL AVERAGE ---- -75.485661555947 +/- 0.000058968403 
