IAO, [1s,2s frozen] SCF energy -75.403962422817 
IAO, [1s,2s frozen] FCI energy -75.419870574530 
FULL, [1s,2s frozen] SCF energy -75.404611090951 
FULL, [1s,2s frozen] FCI energy nan 
FCI+FCI [1s,2s frozen] NEVPT2 energy -75.533114835870 
FCI+QSE [1s,2s frozen] NEVPT2 energy -75.513816510563 
VQE(Ry) energy (I) -75.419866263003 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510249613056 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510427804136 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510290231894 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510301635061 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510518617378 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510317710337 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510452394572 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510622007140 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510453975638 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510487716732 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510342469155 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510301119340 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510384297552 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510357838844 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510493260471 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510353756376 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510174182215 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510466434619 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510640780433 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510510531339 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510484254842 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510416942369 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510319752609 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510488492803 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510270576373 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510403315059 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510701162040 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510488776764 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510517337579 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510371546911 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510347850906 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510480798234 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510170206048 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510242840805 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510537631133 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510706271320 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510387378962 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510461406817 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510381979173 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510487093972 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510420758445 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510460532075 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510504160913 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510488536918 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510478046040 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510474553880 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510562924731 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510565811726 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510343645248 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510349308767 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510486411644 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510545392789 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510284311817 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510431988099 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510535287159 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510328148236 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510402569910 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510581626056 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510442918296 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510601789673 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510409137643 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510325820141 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510147610618 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510415586917 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510498579628 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510234991633 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510407069044 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510382522223 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510564816050 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510652183564 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510527703154 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510691913137 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510459449088 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510561262459 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510314871641 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510337519217 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510259936201 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510234695707 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510438243510 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510528831215 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510645322582 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510333951083 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510446328949 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510438070194 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510498941756 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510396664441 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510309544581 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510465955963 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510326602222 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510356850776 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510322506045 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510272964155 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510365124488 
VQE(Ry)+QSE [1s,2s frozen] NEVPT2 energy -75.510286547688 
